PWDR PG3_45611.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   5   6   0   4   0.57441  12968.42  19.06009     0.404     0.338    66.487     0.232     0.139     0.812     0.012
   7   3   1   4   0.57427  12965.12  19.05358     0.550     0.462    66.420     0.232     0.139     0.812     0.016
   0   1   8   4   0.57420  12963.50  19.05037     0.035     0.030    66.386     0.232     0.139     0.812     0.001
   7   4   0   4   0.57325  12942.05  19.00808     2.231     2.010    65.948     0.232     0.139     0.810     0.063
   9   2  -3   4   0.57306  12937.91  18.99993     3.725     3.377    65.864     0.233     0.139     0.810     0.106
   6   2   3   4   0.57248  12924.74  18.97406     3.283     3.002    65.596     0.233     0.139     0.809     0.093
   8   4  -3   4   0.57204  12914.80  18.95459     0.254     0.236    65.395     0.233     0.139     0.809     0.007
   9   1  -2   4   0.57193  12912.45  18.94998     3.840     3.585    65.347     0.233     0.139     0.808     0.108
   5   4   3   4   0.57154  12903.44  18.93237     0.157     0.150    65.165     0.233     0.139     0.808     0.004
   7   1   2   4   0.57152  12903.13  18.93176     3.712     3.548    65.158     0.233     0.140     0.808     0.104
   4   5  -7   4   0.57092  12889.47  18.90511     2.542     2.482    64.883     0.233     0.140     0.807     0.071
   3   5  -7   4   0.57083  12887.44  18.90116     3.030     2.957    64.842     0.233     0.140     0.807     0.085
   5   6  -5   4   0.57052  12880.61  18.88786     1.319     1.280    64.705     0.234     0.140     0.806     0.037
   0   6   5   4   0.57020  12873.38  18.87381     1.157     1.128    64.560     0.234     0.140     0.806     0.032
   8   2   0   4   0.57005  12869.77  18.86681     0.072     0.071    64.487     0.234     0.140     0.806     0.002
   9   0  -7   2   0.56993  12867.22  18.86186     1.797     1.777    32.218     0.234     0.140     0.806     0.025
   7   5  -2   4   0.56993  12867.20  18.86182     0.220     0.218    64.436     0.234     0.140     0.806     0.006
   5   5   2   4   0.56962  12860.29  18.84841     0.272     0.274    64.297     0.234     0.140     0.805     0.008
   5   2  -9   4   0.56958  12859.33  18.84656     0.960     0.972    64.278     0.234     0.140     0.805     0.027
   8   4  -5   4   0.56957  12859.09  18.84609     1.464     1.483    64.274     0.234     0.140     0.805     0.040
   4   2  -9   4   0.56947  12856.74  18.84155     0.713     0.726    64.227     0.234     0.140     0.805     0.020
   2   0   7   2   0.56895  12845.07  18.81896     1.448     1.491    31.997     0.234     0.140     0.804     0.020
   9   2  -6   4   0.56890  12843.81  18.81654     3.435     3.537    63.969     0.234     0.140     0.804     0.095
   3   4   5   4   0.56887  12843.29  18.81552     1.844     1.898    63.958     0.234     0.140     0.804     0.051
   3   2   6   4   0.56798  12823.21  18.77682     2.767     3.194    63.559     0.235     0.140     0.803     0.076
   4   4  -8   4   0.56715  12804.38  18.74065     0.182     0.241    63.187     0.235     0.141     0.802     0.005
   8   3  -7   4   0.56706  12802.47  18.73699     0.071     0.094    63.149     0.235     0.141     0.802     0.002
   7   5  -5   4   0.56673  12795.03  18.72274     0.103     0.136    63.002     0.235     0.141     0.801     0.003
   1   3   7   4   0.56627  12784.61  18.70281     0.165     0.209    62.797     0.235     0.141     0.800     0.004
   2   5   5   4   0.56617  12782.29  18.69838     0.086     0.107    62.752     0.235     0.141     0.800     0.002
   7   4  -7   4   0.56574  12772.63  18.67996     0.468     0.542    62.562     0.236     0.141     0.800     0.013
   0   4   7   4   0.56513  12758.83  18.65369     0.421     0.439    62.292     0.236     0.141     0.799     0.011
   9   1  -7   4   0.56508  12757.66  18.65147     1.947     2.017    62.270     0.236     0.141     0.799     0.052
   6   6  -3   4   0.56488  12753.06  18.64272     3.140     3.182    62.180     0.236     0.141     0.798     0.084
   7   0  -9   2   0.56468  12748.74  18.63453     1.187     1.190    31.048     0.236     0.141     0.798     0.016
   7   3  -8   4   0.56462  12747.36  18.63191     0.015     0.015    62.069     0.236     0.141     0.798     0.000
   3   6   3   4   0.56454  12745.48  18.62835     3.500     3.524    62.032     0.236     0.141     0.798     0.093
   2   0  -9   2   0.56413  12736.13  18.61065     1.034     1.108    30.925     0.236     0.141     0.797     0.014
   2   1   7   4   0.56412  12736.07  18.61052     1.606     1.722    61.849     0.236     0.141     0.797     0.043
   1   3  -8   4   0.56403  12733.92  18.60646     0.120     0.131    61.807     0.236     0.141     0.797     0.003
   4   7  -2   4   0.56387  12730.28  18.59957     0.002     0.003    61.737     0.236     0.141     0.797     0.000
   2   7   2   4   0.56372  12726.92  18.59324     0.115     0.133    61.672     0.236     0.142     0.797     0.003
   5   4  -8   4   0.56321  12715.39  18.57147     0.695     0.824    61.449     0.237     0.142     0.796     0.018
   3   4  -8   4   0.56301  12710.94  18.56309     1.052     1.232    61.363     0.237     0.142     0.796     0.028
   5   5  -7   4   0.56285  12707.34  18.55631     0.005     0.006    61.293     0.237     0.142     0.796     0.000
   2   5  -7   4   0.56259  12701.51  18.54534     0.012     0.014    61.181     0.237     0.142     0.795     0.000
   2   7  -4   4   0.56194  12686.87  18.51785     0.094     0.101    60.899     0.237     0.142     0.794     0.002
   6   6  -2   4   0.56160  12679.20  18.50349     0.010     0.010    60.752     0.237     0.142     0.794     0.000
   6   2  -9   4   0.56160  12679.01  18.50314     3.004     3.188    60.749     0.237     0.142     0.794     0.079
   4   6   2   4   0.56136  12673.69  18.49317     0.041     0.043    60.646     0.237     0.142     0.794     0.001
   3   2  -9   4   0.56127  12671.57  18.48921     3.431     3.560    60.606     0.237     0.142     0.793     0.089
   8   4  -2   4   0.56056  12655.66  18.45951     0.272     0.269    60.302     0.238     0.142     0.792     0.007
   3   6  -6   4   0.56055  12655.49  18.45920     3.628     3.597    60.299     0.238     0.142     0.792     0.094
   8   2  -8   4   0.56046  12653.40  18.45531     0.000     0.000    60.259     0.238     0.142     0.792     0.000
   4   7  -1   4   0.56032  12650.22  18.44939     2.825     2.798    60.199     0.238     0.142     0.792     0.073
   3   7   1   4   0.56024  12648.30  18.44582     3.327     3.298    60.162     0.238     0.142     0.792     0.086
   6   4   2   4   0.56022  12647.98  18.44521     0.508     0.503    60.156     0.238     0.142     0.792     0.013
   7   1  -9   4   0.55996  12642.15  18.43436     2.528     2.511    60.045     0.238     0.142     0.792     0.065
   6   6  -4   4   0.55985  12639.59  18.42962     0.064     0.064    59.997     0.238     0.143     0.791     0.002
   0   2   8   4   0.55969  12635.88  18.42273     0.822     0.817    59.926     0.238     0.143     0.791     0.021
   2   6   4   4   0.55946  12630.85  18.41339     0.513     0.511    59.831     0.238     0.143     0.791     0.013
   2   1  -9   4   0.55942  12629.85  18.41154     2.072     2.063    59.812     0.238     0.143     0.791     0.053
   4   7  -3   4   0.55916  12623.96  18.40061     2.154     2.156    59.700     0.238     0.143     0.790     0.055
   1   7   3   4   0.55898  12619.87  18.39305     2.326     2.341    59.623     0.238     0.143     0.790     0.060
   3   7  -4   4   0.55806  12599.21  18.35488     2.420     2.708    59.234     0.239     0.143     0.789     0.062
   1   7  -4   4   0.55797  12597.04  18.35089     2.182     2.475    59.193     0.239     0.143     0.789     0.056
   9   2  -2   4   0.55759  12588.59  18.33531     0.112     0.134    59.034     0.239     0.143     0.788     0.003
   7   2   2   4   0.55721  12579.95  18.31944     0.070     0.091    58.872     0.239     0.143     0.788     0.002
   4   6  -6   4   0.55672  12569.02  18.29937     0.005     0.006    58.668     0.239     0.143     0.787     0.000
   2   6  -6   4   0.55658  12565.79  18.29346     0.387     0.505    58.608     0.239     0.143     0.787     0.010
   9   3  -4   4   0.55621  12557.42  18.27815     1.475     1.803    58.452     0.240     0.143     0.786     0.037
   8   4  -6   4   0.55595  12551.43  18.26719     0.136     0.160    58.340     0.240     0.144     0.786     0.003
   5   3   4   4   0.55555  12542.44  18.25078     1.336     1.504    58.173     0.240     0.144     0.785     0.033
   2   4   6   4   0.55524  12535.40  18.23795     0.244     0.270    58.043     0.240     0.144     0.785     0.006
   9   3  -5   4   0.55493  12528.53  18.22545     3.313     3.552    57.916     0.240     0.144     0.784     0.083
   7   5  -1   4   0.55442  12517.04  18.20457     3.298     3.546    57.704     0.240     0.144     0.784     0.082
   6   5   1   4   0.55427  12513.59  18.19831     2.749     3.000    57.640     0.240     0.144     0.783     0.068
   4   3   5   4   0.55417  12511.26  18.19409     2.689     2.968    57.597     0.240     0.144     0.783     0.067
   9   0  -1   2   0.55313  12487.95  18.15193     1.761     2.344    28.585     0.241     0.144     0.782     0.022
   8   0   1   2   0.55294  12483.47  18.14385     1.308     1.844    28.544     0.241     0.144     0.782     0.016
   6   4  -8   4   0.55167  12454.98  18.09262     0.343     0.487    56.568     0.242     0.145     0.780     0.008
   2   4  -8   4   0.55130  12446.62  18.07763     0.166     0.203    56.416     0.242     0.145     0.779     0.004
   9   2  -7   4   0.55123  12445.03  18.07478     1.466     1.746    56.387     0.242     0.145     0.779     0.036
   6   6  -1   4   0.55046  12427.47  18.04341     1.398     1.459    56.070     0.242     0.145     0.778     0.034
   2   2   7   4   0.55035  12424.98  18.03897     1.383     1.447    56.025     0.242     0.145     0.778     0.033
   5   6   1   4   0.55033  12424.61  18.03831     1.772     1.855    56.018     0.242     0.145     0.778     0.043
   9   3  -3   4   0.54960  12408.21  18.00912     0.414     0.419    55.723     0.242     0.145     0.777     0.010
   7   5  -6   4   0.54954  12406.84  18.00668     2.286     2.298    55.698     0.242     0.145     0.777     0.055
   6   3   3   4   0.54909  12396.59  17.98849     0.278     0.274    55.515     0.243     0.145     0.776     0.007
   1   5   6   4   0.54899  12394.44  17.98469     1.910     1.885    55.476     0.243     0.145     0.776     0.046
   4   7   0   4   0.54897  12393.98  17.98386     0.093     0.092    55.468     0.243     0.145     0.776     0.002
   9   1  -1   4   0.54870  12387.72  17.97277     1.342     1.344    55.356     0.243     0.145     0.776     0.032
   8   1   1   4   0.54850  12383.34  17.96503     1.349     1.361    55.278     0.243     0.145     0.775     0.032
   6   5  -7   4   0.54761  12363.31  17.92967     2.078     2.107    54.921     0.243     0.146     0.774     0.049
   1   5  -7   4   0.54722  12354.37  17.91392     2.124     2.197    54.762     0.243     0.146     0.774     0.050
   6   6  -5   4   0.54717  12353.19  17.91186     0.444     0.460    54.741     0.244     0.146     0.773     0.010
   8   3   0   4   0.54694  12348.07  17.90284     0.329     0.346    54.651     0.244     0.146     0.773     0.008
   4   7  -4   4   0.54679  12344.71  17.89695     0.148     0.156    54.591     0.244     0.146     0.773     0.003
   1   6   5   4   0.54677  12344.27  17.89618     0.372     0.393    54.583     0.244     0.146     0.773     0.009
   0   7   4   4   0.54661  12340.64  17.88980     0.390     0.416    54.519     0.244     0.146     0.773     0.009
   5   3  -9   4   0.54653  12338.84  17.88666     2.482     2.653    54.488     0.244     0.146     0.773     0.058
   7   2  -9   4   0.54648  12337.73  17.88470     1.092     1.169    54.468     0.244     0.146     0.772     0.026
   4   3  -9   4   0.54643  12336.56  17.88264     2.246     2.407    54.447     0.244     0.146     0.772     0.053
   2   2  -9   4   0.54598  12326.30  17.86469     1.003     1.074    54.266     0.244     0.146     0.772     0.023
   9   3  -6   4   0.54592  12325.13  17.86264     0.149     0.159    54.246     0.244     0.146     0.772     0.003
   5   6  -6   4   0.54556  12316.81  17.84809     0.711     0.781    54.099     0.244     0.146     0.771     0.017
   1   6  -6   4   0.54529  12310.74  17.83750     0.446     0.503    53.993     0.244     0.146     0.771     0.010
   3   3   6   4   0.54512  12306.92  17.83084     0.278     0.319    53.926     0.244     0.146     0.771     0.006
   9   0  -8   2   0.54450  12293.00  17.80660     0.391     0.471    26.841     0.245     0.146     0.770     0.005
   1   0   8   2   0.54361  12272.93  17.77178     0.174     0.193    26.666     0.245     0.147     0.768     0.002
  10   0  -5   2   0.54269  12252.18  17.73592     3.037     2.909    26.486     0.246     0.147     0.767     0.035
   0   8   0   2   0.54245  12246.73  17.72652     0.317     0.300    26.439     0.246     0.147     0.767     0.004
   8   4  -1   4   0.54217  12240.44  17.71569     3.016     2.905    52.770     0.246     0.147     0.766     0.068
   8   0  -9   2   0.54205  12237.72  17.71101     0.468     0.456    26.362     0.246     0.147     0.766     0.005
   7   4   1   4   0.54201  12236.72  17.70929     3.241     3.176    52.706     0.246     0.147     0.766     0.073
   5   0   5   2   0.54187  12233.54  17.70383     3.044     3.030    26.326     0.246     0.147     0.766     0.034
   1   0  -9   2   0.54136  12222.11  17.68421     0.329     0.342    26.227     0.246     0.147     0.765     0.004
  10   0  -4   2   0.54031  12198.44  17.64370     0.002     0.002    26.025     0.247     0.147     0.764     0.000
   9   1  -8   4   0.54026  12197.35  17.64184     2.929     3.078    52.031     0.247     0.147     0.764     0.066
   6   0   4   2   0.53962  12182.74  17.61694     0.334     0.329    25.891     0.247     0.148     0.763     0.004
   6   3  -9   4   0.53946  12179.28  17.61104     0.008     0.008    51.723     0.247     0.148     0.763     0.000
