XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     5808.72792       55.56448404        0.68181127
     5813.37299       54.15269535        0.67241699
     5818.02177       54.09135247        0.67123710
     5822.67427       54.48185212        0.67269759
     5827.33049       53.98491914        0.66864565
     5831.99043       53.73365052        0.66636814
     5836.65410       53.80491273        0.66624241
     5841.32150       53.14846204        0.66145729
     5845.99263       53.70133129        0.66439629
     5850.66750       53.07437996        0.65984088
     5855.34611       53.30375411        0.66073585
     5860.02845       53.72991843        0.66283182
     5864.71455       53.98886254        0.66373047
     5869.40438       53.72025588        0.66122647
     5874.09797       53.60327498        0.65975589
     5878.79531       53.96048355        0.66146516
     5883.49641       53.90668029        0.66076718
     5888.20127       53.95382734        0.66076042
     5892.90989       53.95795216        0.66044881
     5897.62228       52.64041061        0.65174960
     5902.33843       53.88799090        0.65909103
     5907.05836       54.14845342        0.65997378
     5911.78206       52.99559259        0.65181354
     5916.50953       55.55951539        0.66694424
     5921.24079       53.97850757        0.65644002
     5925.97583       54.99077292        0.66194640
     5930.71466       53.49021933        0.65166705
     5935.45727       53.83351838        0.65269034
     5940.20368       53.15258866        0.64731592
     5944.95389       54.78162226        0.65654986
