PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   3   0   4   2   0.77032  17391.92  26.72246     0.514     0.474   106.991     0.173     0.098     1.089     0.205
   6   3  -3   4   0.76735  17324.83  26.48924     0.069     0.070   210.700     0.174     0.099     1.085     0.054
   3   3   3   4   0.76643  17304.11  26.41745     0.116     0.120   209.694     0.174     0.099     1.083     0.090
   5   4  -2   4   0.76609  17296.46  26.39099     1.189     1.242   209.323     0.174     0.099     1.083     0.928
   3   4   2   4   0.76555  17284.23  26.34872     1.199     1.243   208.732     0.174     0.099     1.082     0.933
   5   4  -3   4   0.76462  17263.16  26.27602     0.501     0.491   207.716     0.174     0.099     1.081     0.388
   2   4   3   4   0.76391  17247.21  26.22105     0.561     0.545   206.949     0.174     0.099     1.080     0.433
   6   1  -6   4   0.76352  17238.26  26.19026     0.030     0.029   206.520     0.175     0.099     1.079     0.023
   0   1   6   4   0.76231  17211.05  26.09678     0.226     0.216   205.219     0.175     0.100     1.078     0.173
   7   1  -3   4   0.76185  17200.58  26.06087     1.922     1.858   204.720     0.175     0.100     1.077     1.468
   3   5   0   4   0.76086  17178.37  25.98479     0.026     0.026   203.665     0.175     0.100     1.076     0.020
   4   0  -7   2   0.76082  17177.33  25.98122     0.808     0.823   101.808     0.175     0.100     1.075     0.307
   4   1   3   4   0.76075  17175.80  25.97600     1.958     1.996   203.543     0.175     0.100     1.075     1.486
   3   0  -7   2   0.76059  17172.08  25.96328     0.714     0.729   101.683     0.175     0.100     1.075     0.271
   7   1  -4   4   0.75982  17154.79  25.90419     3.060     2.989   202.549     0.175     0.100     1.074     2.312
   3   4  -5   4   0.75943  17145.95  25.87401     0.859     0.820   202.131     0.175     0.100     1.074     0.647
   2   4  -5   4   0.75926  17142.22  25.86130     0.839     0.800   201.956     0.175     0.100     1.073     0.632
   6   3  -2   4   0.75881  17132.07  25.82670     0.272     0.262   201.478     0.176     0.100     1.073     0.204
   3   3  -6   4   0.75856  17126.32  25.80710     0.000     0.000   201.207     0.176     0.100     1.072     0.000
   3   1   4   4   0.75850  17125.00  25.80263     3.054     2.985   201.146     0.176     0.100     1.072     2.291
   3   5  -3   4   0.75827  17119.78  25.78487     0.010     0.010   200.901     0.176     0.100     1.072     0.007
   4   3   2   4   0.75816  17117.22  25.77613     0.337     0.331   200.780     0.176     0.100     1.072     0.252
   0   5   3   4   0.75797  17113.11  25.76216     0.009     0.009   200.587     0.176     0.100     1.071     0.007
   6   3  -4   4   0.75539  17054.71  25.56407     0.242     0.217   197.863     0.176     0.101     1.068     0.178
   7   0  -2   2   0.75519  17050.32  25.54920     3.687     3.355    98.830     0.176     0.101     1.068     1.359
   5   0   2   2   0.75441  17032.75  25.48985     3.741     3.348    98.423     0.177     0.101     1.066     1.373
   2   3   4   4   0.75435  17031.29  25.48491     0.041     0.037   196.778     0.177     0.101     1.066     0.030
   4   1  -7   4   0.74942  16920.03  25.11132     2.784     2.573   191.686     0.178     0.102     1.059     1.990
   7   0  -5   2   0.74931  16917.53  25.10298     3.589     3.270    95.787     0.178     0.102     1.059     1.282
   3   1  -7   4   0.74920  16915.01  25.09458     2.884     2.583   191.459     0.178     0.102     1.059     2.059
   4   3  -6   4   0.74914  16913.75  25.09037     0.384     0.341   191.402     0.178     0.102     1.059     0.274
   2   3  -6   4   0.74876  16905.17  25.06174     0.070     0.058   191.014     0.178     0.102     1.058     0.050
   2   0   5   2   0.74789  16885.40  24.99586     4.114     3.301    95.061     0.178     0.102     1.057     1.458
   5   4  -1   4   0.74745  16875.45  24.96277     3.954     3.240   189.674     0.178     0.102     1.057     2.797
   4   4   1   4   0.74716  16869.06  24.94151     4.085     3.332   189.387     0.178     0.102     1.056     2.886
   7   1  -2   4   0.74404  16798.60  24.70813     0.142     0.103   186.242     0.179     0.103     1.052     0.099
   5   4  -4   4   0.74336  16783.17  24.65725     4.172     3.384   185.559     0.179     0.103     1.051     2.887
   5   1   2   4   0.74330  16781.80  24.65273     0.126     0.103   185.499     0.179     0.103     1.051     0.087
   1   4   4   4   0.74262  16766.42  24.60208     3.827     3.377   184.819     0.179     0.103     1.050     2.638
   5   0  -7   2   0.74201  16752.79  24.55729     3.581     3.301    92.110     0.180     0.103     1.049     1.230
   2   0  -7   2   0.74137  16738.21  24.50941     3.483     3.341    91.789     0.180     0.104     1.048     1.193
   4   4  -5   4   0.74066  16722.30  24.45723     3.406     3.372   182.881     0.180     0.104     1.047     2.323
   1   4  -5   4   0.74020  16711.93  24.42331     3.341     3.272   182.429     0.180     0.104     1.046     2.273
   6   2   0   4   0.73986  16704.14  24.39783     0.224     0.213   182.089     0.180     0.104     1.046     0.152
   7   1  -5   4   0.73842  16671.56  24.29148     0.099     0.095   180.672     0.180     0.104     1.044     0.067
   2   1   5   4   0.73705  16640.81  24.19142     0.065     0.073   179.343     0.181     0.104     1.042     0.044
   4   5  -2   4   0.73193  16525.23  23.81819     0.002     0.002   174.412     0.182     0.105     1.035     0.001
   6   3  -1   4   0.73170  16519.95  23.80125     1.924     1.964   174.189     0.182     0.105     1.034     1.250
   2   5   2   4   0.73158  16517.23  23.79252     0.062     0.063   174.074     0.182     0.105     1.034     0.040
   5   1  -7   4   0.73143  16513.84  23.78167     0.006     0.006   173.931     0.182     0.105     1.034     0.004
   5   3   1   4   0.73138  16512.62  23.77775     1.728     1.752   173.880     0.182     0.105     1.034     1.121
   2   1  -7   4   0.73081  16499.87  23.73693     0.010     0.009   173.344     0.182     0.106     1.033     0.006
   6   2  -6   4   0.73045  16491.69  23.71074     0.314     0.275   173.000     0.182     0.106     1.033     0.203
   0   2   6   4   0.72939  16467.86  23.63463     0.240     0.195   172.002     0.183     0.106     1.031     0.154
   7   2  -3   4   0.72899  16458.69  23.60539     1.819     1.495   171.619     0.183     0.106     1.030     1.164
   2   5  -4   4   0.72851  16447.87  23.57093     0.053     0.044   171.168     0.183     0.106     1.030     0.034
   4   2   3   4   0.72802  16436.98  23.53627     1.631     1.388   170.715     0.183     0.106     1.029     1.038
   7   2  -4   4   0.72721  16418.55  23.47776     0.561     0.460   169.951     0.183     0.106     1.028     0.356
   3   2   4   4   0.72605  16392.44  23.39500     0.542     0.455   168.872     0.184     0.106     1.026     0.342
   6   3  -5   4   0.72559  16382.03  23.36211     3.242     2.793   168.444     0.184     0.107     1.026     2.037
   1   3   5   4   0.72459  16359.32  23.29043     3.163     2.791   167.512     0.184     0.107     1.024     1.976
   0   6   0   2   0.72434  16353.68  23.27265     0.291     0.259    83.641     0.184     0.107     1.024     0.091
   4   5  -1   4   0.72401  16346.40  23.24972     3.125     2.801   166.983     0.184     0.107     1.023     1.946
   3   5   1   4   0.72381  16341.88  23.23550     3.140     2.811   166.799     0.184     0.107     1.023     1.953
   5   3  -6   4   0.72253  16312.90  23.14446     2.856     2.654   165.619     0.184     0.107     1.021     1.764
   4   5  -3   4   0.72202  16301.49  23.10868     2.385     2.261   165.156     0.185     0.107     1.021     1.469
   1   3  -6   4   0.72185  16297.51  23.09625     2.808     2.655   164.995     0.185     0.107     1.020     1.728
   1   5   3   4   0.72160  16291.89  23.07863     2.250     2.108   164.767     0.185     0.107     1.020     1.383
   3   5  -4   4   0.72010  16258.04  22.97292     2.469     2.414   163.402     0.185     0.108     1.018     1.504
   7   0  -1   2   0.71990  16253.65  22.95924     0.222     0.219    81.613     0.185     0.108     1.018     0.068
   1   5  -4   4   0.71987  16252.95  22.95709     2.450     2.409   163.197     0.185     0.108     1.018     1.491
   6   0   1   2   0.71954  16245.40  22.93355     0.325     0.315    81.447     0.185     0.108     1.017     0.099
   4   2  -7   4   0.71808  16212.39  22.83100     0.745     0.789   161.574     0.186     0.108     1.015     0.449
   3   2  -7   4   0.71788  16207.98  22.81734     0.653     0.699   161.398     0.186     0.108     1.015     0.393
   1   6   0   4   0.71596  16164.56  22.68311     1.015     0.916   159.676     0.186     0.108     1.012     0.604
   1   6  -1   4   0.71572  16159.11  22.66631     0.848     0.762   159.460     0.186     0.108     1.012     0.504
   0   6   1   4   0.71569  16158.48  22.66439     0.869     0.779   159.436     0.186     0.108     1.012     0.517
   7   2  -2   4   0.71334  16105.47  22.50155     3.235     3.222   157.354     0.187     0.109     1.008     1.899
   5   4   0   4   0.71271  16091.19  22.45785     0.441     0.453   156.796     0.187     0.109     1.007     0.258
   5   2   2   4   0.71269  16090.66  22.45625     3.135     3.216   156.776     0.187     0.109     1.007     1.833
   7   0  -6   2   0.71146  16063.07  22.37203     1.350     1.171    77.852     0.187     0.109     1.006     0.392
   7   1  -1   4   0.71023  16035.15  22.28710     3.056     2.992   154.623     0.188     0.110     1.004     1.762
   1   0   6   2   0.71016  16033.73  22.28280     1.186     1.173    77.284     0.188     0.110     1.004     0.342
   6   1   1   4   0.70988  16027.23  22.26306     2.887     2.959   154.318     0.188     0.110     1.003     1.661
   7   2  -5   4   0.70838  15993.42  22.16070     3.410     3.132   153.020     0.188     0.110     1.001     1.946
   6   0  -7   2   0.70805  15986.11  22.13865     1.165     1.037    76.370     0.188     0.110     1.001     0.332
   2   2   5   4   0.70718  15966.26  22.07880     3.352     3.169   151.983     0.188     0.110     1.000     1.900
   1   0  -7   2   0.70712  15965.01  22.07503     1.180     1.121    75.968     0.188     0.110     1.000     0.334
   5   4  -5   4   0.70683  15958.41  22.05515     1.103     1.061   151.684     0.189     0.110     0.999     0.624
   0   4   5   4   0.70616  15943.40  22.01005     1.168     1.057   151.115     0.189     0.110     0.998     0.658
   5   2  -7   4   0.70220  15854.01  21.74314     3.202     3.162   147.754     0.190     0.111     0.993     1.765
   7   1  -6   4   0.70212  15852.07  21.73737     2.123     2.100   147.682     0.190     0.111     0.992     1.169
   2   2  -7   4   0.70166  15841.65  21.70647     3.323     3.207   147.294     0.190     0.111     0.992     1.826
   1   1   6   4   0.70087  15823.87  21.65381     2.328     2.088   146.633     0.190     0.111     0.991     1.273
   4   5   0   4   0.69990  15801.96  21.58909     0.108     0.098   145.823     0.190     0.112     0.989     0.059
   2   6  -1   4   0.69984  15800.68  21.58531     3.585     3.244   145.776     0.190     0.112     0.989     1.949
   1   6   1   4   0.69976  15798.93  21.58015     3.494     3.169   145.711     0.190     0.112     0.989     1.899
   1   6  -2   4   0.69909  15783.68  21.53524     3.459     3.263   145.149     0.191     0.112     0.988     1.873
   6   1  -7   4   0.69884  15778.09  21.51880     2.287     2.198   144.944     0.191     0.112     0.988     1.236
   1   1  -7   4   0.69794  15757.80  21.45921     1.920     1.989   144.200     0.191     0.112     0.987     1.033
   4   5  -4   4   0.69632  15721.10  21.35182     0.142     0.142   142.861     0.191     0.112     0.984     0.075
   0   5   4   4   0.69591  15711.91  21.32503     0.311     0.303   142.527     0.191     0.112     0.984     0.165
   6   4  -3   4   0.69523  15696.65  21.28060     3.378     3.167   141.974     0.192     0.113     0.983     1.789
   3   4   3   4   0.69455  15681.24  21.23579     3.184     3.009   141.417     0.192     0.113     0.982     1.679
   2   6   0   4   0.69247  15634.27  21.09986     0.030     0.026   139.731     0.192     0.113     0.979     0.016
   2   6  -2   4   0.69160  15614.57  21.04312     0.043     0.039   139.028     0.193     0.113     0.978     0.022
   0   6   2   4   0.69150  15612.32  21.03664     0.152     0.138   138.948     0.193     0.113     0.977     0.079
   6   3   0   4   0.69145  15611.35  21.03385     0.086     0.078   138.913     0.193     0.113     0.977     0.045
   6   4  -2   4   0.68886  15552.86  20.86630     0.014     0.014   136.843     0.193     0.114     0.974     0.007
   3   4  -6   4   0.68867  15548.56  20.85402     2.991     3.205   136.691     0.193     0.114     0.973     1.525
   4   4   2   4   0.68837  15541.75  20.83461     0.005     0.006   136.452     0.194     0.114     0.973     0.003
   6   4  -4   4   0.68630  15494.92  20.70165     0.054     0.054   134.815     0.194     0.114     0.970     0.027
   2   4   4   4   0.68552  15477.34  20.65197     0.245     0.298   134.204     0.194     0.115     0.969     0.123
   6   3  -6   4   0.68375  15437.51  20.53984     0.025     0.027   132.828     0.195     0.115     0.967     0.012
   7   2  -1   4   0.68338  15429.00  20.51598     0.194     0.210   132.536     0.195     0.115     0.966     0.096
   6   2   1   4   0.68307  15421.95  20.49621     0.282     0.303   132.293     0.195     0.115     0.966     0.139
   0   3   6   4   0.68289  15417.96  20.48504     0.183     0.195   132.156     0.195     0.115     0.965     0.090
   7   3  -3   4   0.68256  15410.43  20.46398     1.659     1.706   131.898     0.195     0.115     0.965     0.816
   4   3   3   4   0.68177  15392.60  20.41419     1.810     1.841   131.289     0.195     0.115     0.964     0.887
   4   4  -6   4   0.68160  15388.97  20.40407     0.000     0.000   131.165     0.195     0.115     0.963     0.000
   2   4  -6   4   0.68132  15382.51  20.38607     0.284     0.282   130.945     0.196     0.116     0.963     0.139
   7   3  -4   4   0.68110  15377.47  20.37204     2.831     2.757   130.774     0.196     0.116     0.963     1.381
   3   3   4   4   0.68014  15356.00  20.31240     2.911     2.752   130.045     0.196     0.116     0.961     1.412
   8   0  -4   2   0.67852  15319.33  20.21094     0.285     0.226    64.404     0.196     0.116     0.959     0.069
   4   0   4   2   0.67739  15293.87  20.14083     0.161     0.137    63.976     0.197     0.116     0.958     0.038
   5   5  -2   4   0.67723  15290.18  20.13068     2.358     2.050   127.829     0.197     0.116     0.957     1.124
   3   5   2   4   0.67685  15281.73  20.10748     2.284     2.046   127.547     0.197     0.116     0.957     1.087
