PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   4   2   3   4   0.72850  16447.79  43.19023     1.502     1.389   179.712     0.183     0.106     1.030     7.359
   2   5  -4   4   0.72850  16447.74  34.68750     0.084     0.078   179.710     0.183     0.106     1.030     0.413
   7   2  -4   4   0.72669  16406.90  31.80210     0.501     0.455   177.932     0.183     0.106     1.027     2.428
   3   2   4   4   0.72661  16404.99  48.55197     0.555     0.511   177.849     0.183     0.106     1.027     2.691
   6   3  -5   4   0.72512  16371.46  32.80179     3.497     3.303   176.399     0.184     0.107     1.025    16.812
   1   3   5   4   0.72505  16369.80  48.67744     3.161     2.984   176.328     0.184     0.107     1.025    15.192
   0   6   0   2   0.72435  16353.92  31.52880     0.397     0.375    87.822     0.184     0.107     1.024     0.950
   4   5  -1   4   0.72394  16344.81  31.72779     3.350     3.164   175.254     0.184     0.107     1.023    15.999
   3   5   1   4   0.72393  16344.48  33.21711     3.341     3.158   175.240     0.184     0.107     1.023    15.955
   5   3  -6   4   0.72219  16305.29  35.53799     3.074     2.993   173.565     0.184     0.107     1.021    14.541
   1   3  -6   4   0.72214  16304.16  48.53190     2.894     2.820   173.517     0.185     0.107     1.021    13.688
   4   5  -3   4   0.72183  16297.22  31.63064     2.436     2.380   173.221     0.185     0.107     1.020    11.501
   1   5   3   4   0.72180  16296.52  35.23740     2.572     2.514   173.191     0.185     0.107     1.020    12.139
   3   5  -4   4   0.71999  16255.59  33.03836     2.551     2.620   171.458     0.185     0.108     1.018    11.920
   1   5  -4   4   0.71997  16255.21  35.15549     2.627     2.696   171.442     0.185     0.108     1.018    12.277
   7   0  -1   2   0.71979  16251.01  32.78780     0.220     0.226    85.633     0.185     0.108     1.017     0.513
   6   0   1   2   0.71976  16250.41  36.41469     0.376     0.387    85.620     0.185     0.108     1.017     0.878
   4   2  -7   4   0.71795  16209.50  42.70066     0.557     0.594   169.522     0.186     0.108     1.015     2.574
   3   2  -7   4   0.71793  16209.18  48.12044     0.994     1.054   169.508     0.186     0.108     1.015     4.592
   1   6   0   4   0.71597  16164.82  30.96003     1.025     1.027   167.660     0.186     0.108     1.012     4.685
   1   6  -1   4   0.71571  16159.04  30.94856     0.836     0.833   167.421     0.186     0.108     1.012     3.814
   0   6   1   4   0.71571  16158.99  31.13510     0.922     0.919   167.419     0.186     0.108     1.012     4.205
   7   2  -2   4   0.71308  16099.56  31.18263     3.390     3.577   164.969     0.187     0.109     1.008    15.244
   5   2   2   4   0.71303  16098.48  37.91403     3.376     3.534   164.925     0.187     0.109     1.008    15.173
   5   4   0   4   0.71274  16091.98  32.26600     0.459     0.483   164.659     0.187     0.109     1.007     2.062
   7   0  -6   2   0.71085  16049.27  32.39301     1.409     1.401    81.459     0.187     0.109     1.005     3.128
   1   0   6   2   0.71076  16047.13  76.81394     1.199     1.208    81.415     0.187     0.109     1.005     2.661
   7   1  -1   4   0.71011  16032.63  32.01339     3.327     3.420   162.243     0.188     0.110     1.004    14.712
   6   1   1   4   0.71009  16032.05  35.47148     3.196     3.279   162.219     0.188     0.110     1.004    14.132
   7   2  -5   4   0.70783  15980.96  30.95350     3.608     3.502   160.161     0.188     0.110     1.001    15.751
   2   2   5   4   0.70774  15978.98  53.39876     3.690     3.624   160.082     0.188     0.110     1.000    16.099
   6   0  -7   2   0.70759  15975.66  35.88605     1.557     1.518    79.974     0.188     0.110     1.000     3.393
   1   0  -7   2   0.70752  15974.11  76.45368     1.004     0.991    79.943     0.188     0.110     1.000     2.189
   5   4  -5   4   0.70651  15951.29  31.99721     1.443     1.424   158.975     0.189     0.110     0.999     6.252
   0   4   5   4   0.70646  15950.19  40.61383     0.966     0.953   158.931     0.189     0.110     0.999     4.185
   5   2  -7   4   0.70192  15847.55  37.44056     3.651     3.567   154.879     0.190     0.111     0.992    15.412
   2   2  -7   4   0.70188  15846.65  53.07703     3.717     3.628   154.844     0.190     0.111     0.992    15.687
   7   1  -6   4   0.70153  15838.81  31.64915     2.313     2.242   154.538     0.190     0.111     0.992     9.742
   1   1   6   4   0.70144  15836.75  69.66492     2.368     2.309   154.458     0.190     0.111     0.992     9.970
   4   5   0   4   0.69992  15802.53  30.67340     0.120     0.115   153.127     0.190     0.112     0.989     0.501
   2   6  -1   4   0.69982  15800.13  29.72500     3.821     3.648   153.034     0.190     0.112     0.989    15.937
   1   6   1   4   0.69981  15800.00  30.26152     3.813     3.642   153.029     0.190     0.112     0.989    15.904
   1   6  -2   4   0.69909  15783.83  30.23177     3.754     3.650   152.403     0.191     0.112     0.988    15.593
   6   1  -7   4   0.69840  15768.05  34.98277     2.088     2.138   151.795     0.191     0.112     0.987     8.639
   1   1  -7   4   0.69833  15766.56  69.38191     2.479     2.528   151.738     0.191     0.112     0.987    10.250
   4   5  -4   4   0.69613  15716.83  30.51727     0.201     0.220   149.832     0.191     0.112     0.984     0.822
   0   5   4   4   0.69610  15716.16  34.44643     0.457     0.495   149.806     0.191     0.112     0.984     1.867
   6   4  -3   4   0.69494  15689.97  29.38018     3.559     3.520   148.811     0.192     0.113     0.982    14.434
   3   4   3   4   0.69489  15688.85  36.09888     3.502     3.472   148.768     0.192     0.113     0.982    14.198
   2   6   0   4   0.69248  15634.58  29.42409     0.029     0.028   146.720     0.192     0.113     0.979     0.118
   2   6  -2   4   0.69156  15613.70  29.38691     0.065     0.061   145.938     0.193     0.113     0.978     0.259
   0   6   2   4   0.69155  15613.54  30.11282     0.245     0.231   145.932     0.193     0.113     0.978     0.975
   6   3   0   4   0.69150  15612.32  31.35963     0.204     0.191   145.886     0.193     0.113     0.977     0.810
   3   4  -6   4   0.68865  15548.08  35.85022     3.748     3.536   143.500     0.193     0.114     0.973    14.659
   6   4  -2   4   0.68866  15548.36  29.12802     0.007     0.006   143.510     0.193     0.114     0.973     0.027
   4   4   2   4   0.68863  15547.55  33.55680     0.034     0.032   143.480     0.193     0.114     0.973     0.134
   6   4  -4   4   0.68595  15487.00  29.02124     0.100     0.104   141.258     0.194     0.115     0.970     0.386
   2   4   4   4   0.68589  15485.72  37.78080     0.537     0.553   141.211     0.194     0.115     0.970     2.065
   6   3  -6   4   0.68334  15428.16  31.04242     0.032     0.035   139.123     0.195     0.115     0.966     0.123
   0   3   6   4   0.68328  15426.73  47.63880     0.373     0.393   139.072     0.195     0.115     0.966     1.413
   7   2  -1   4   0.68328  15426.77  29.95537     0.206     0.220   139.073     0.195     0.115     0.966     0.780
   6   2   1   4   0.68326  15426.26  32.97910     0.353     0.376   139.055     0.195     0.115     0.966     1.336
   7   3  -3   4   0.68222  15402.81  28.52888     1.794     1.842   138.211     0.195     0.115     0.964     6.756
   4   3   3   4   0.68216  15401.51  37.15346     2.187     2.238   138.164     0.195     0.115     0.964     8.235
   4   4  -6   4   0.68145  15385.54  33.28106     0.000     0.000   137.592     0.196     0.115     0.963     0.001
   2   4  -6   4   0.68143  15385.07  37.60547     0.498     0.498   137.576     0.196     0.115     0.963     1.869
   7   3  -4   4   0.68067  15367.92  28.46985     3.235     3.170   136.963     0.196     0.116     0.962    12.077
   3   3   4   4   0.68060  15366.35  40.61014     3.080     3.012   136.907     0.196     0.116     0.962    11.493
   8   0  -4   2   0.67802  15308.14  28.21254     0.354     0.325    67.422     0.197     0.116     0.958     0.650
   4   0   4   2   0.67794  15306.28  45.53477     0.203     0.189    67.389     0.197     0.116     0.958     0.374
   5   5  -2   4   0.67708  15286.72  28.18436     2.406     2.270   134.091     0.197     0.116     0.957     8.793
   3   5   2   4   0.67705  15286.10  31.28044     2.432     2.292   134.070     0.197     0.116     0.957     8.888
   5   5  -3   4   0.67600  15262.34  28.14413     3.457     3.162   133.238     0.197     0.117     0.956    12.554
   2   5   3   4   0.67596  15261.53  32.50706     3.148     2.889   133.210     0.197     0.117     0.956    11.429
   7   2  -6   4   0.67562  15253.88  29.66809     1.499     1.362   132.943     0.197     0.117     0.955     5.432
   1   2   6   4   0.67554  15252.04  56.27783     1.255     1.173   132.879     0.197     0.117     0.955     4.545
   7   0   0   2   0.67451  15228.85  30.94429     1.707     1.619    66.036     0.198     0.117     0.953     3.071
   4   3  -7   4   0.67347  15205.34  36.82064     2.994     2.989   131.259     0.198     0.117     0.952    10.712
   3   3  -7   4   0.67346  15205.07  40.32279     2.486     2.477   131.249     0.198     0.117     0.952     8.893
   6   2  -7   4   0.67282  15190.64  32.59091     1.462     1.475   130.751     0.198     0.117     0.951     5.211
   1   2  -7   4   0.67276  15189.31  56.10571     0.961     0.962   130.706     0.198     0.117     0.951     3.423
   8   0  -3   2   0.67262  15186.11  28.01253     0.261     0.264    65.298     0.198     0.117     0.951     0.464
   5   0   3   2   0.67255  15184.63  39.18284     0.278     0.280    65.272     0.198     0.117     0.951     0.494
   3   5  -5   4   0.67255  15184.48  31.11595     2.833     2.861   130.540     0.198     0.117     0.951    10.078
   2   5  -5   4   0.67254  15184.29  32.38209     2.486     2.510   130.533     0.198     0.117     0.951     8.844
   3   6  -1   4   0.67096  15148.63  27.77976     1.239     1.254   129.311     0.199     0.118     0.948     4.368
   2   6   1   4   0.67095  15148.44  28.60292     1.091     1.104   129.305     0.199     0.118     0.948     3.845
   3   6  -2   4   0.67033  15134.38  27.75697     0.684     0.690   128.825     0.199     0.118     0.948     2.401
   1   6   2   4   0.67031  15134.08  29.12056     0.719     0.726   128.815     0.199     0.118     0.948     2.524
   8   1  -4   4   0.66992  15125.19  27.67021     0.028     0.028   128.513     0.199     0.118     0.947     0.098
   4   1   4   4   0.66984  15123.39  43.88489     0.470     0.481   128.452     0.199     0.118     0.947     1.647
   7   3  -2   4   0.66945  15114.48  28.05545     0.126     0.129   128.149     0.199     0.118     0.946     0.439
   5   3   2   4   0.66941  15113.59  33.40748     0.106     0.109   128.119     0.199     0.118     0.946     0.369
   2   6  -3   4   0.66927  15110.53  28.54274     0.698     0.722   128.015     0.199     0.118     0.946     2.435
   1   6  -3   4   0.66927  15110.42  29.08314     0.881     0.913   128.011     0.199     0.118     0.946     3.075
   8   0  -5   2   0.66925  15110.00  27.89076     1.656     1.715    63.999     0.199     0.118     0.946     2.888
   3   0   5   2   0.66916  15107.95  53.04034     1.348     1.400    63.964     0.199     0.118     0.946     2.350
   6   4  -1   4   0.66831  15088.75  28.36411     1.408     1.519   127.279     0.199     0.118     0.945     4.883
   5   4   1   4   0.66829  15088.34  30.51023     1.464     1.579   127.265     0.199     0.118     0.945     5.079
   4   0  -8   2   0.66774  15076.03  45.08097     0.318     0.344    63.425     0.200     0.118     0.944     0.550
   7   1   0   4   0.66653  15048.70  30.30937     1.746     1.939   125.933     0.200     0.119     0.942     5.993
   7   3  -5   4   0.66509  15016.22  27.90154     0.176     0.184   124.849     0.200     0.119     0.940     0.598
   2   3   5   4   0.66502  15014.57  43.31976     0.019     0.020   124.794     0.200     0.119     0.940     0.066
   8   1  -3   4   0.66471  15007.45  27.48535     3.152     3.279   124.557     0.200     0.119     0.940    10.702
   5   1   3   4   0.66464  15006.02  38.08190     3.007     3.131   124.510     0.200     0.119     0.940    10.206
   7   0  -7   2   0.66426  14997.41  30.57963     0.330     0.342    62.112     0.201     0.119     0.939     0.558
   0   0   7   2   0.66418  14995.62  75.93781     0.797     0.825    62.083     0.201     0.119     0.939     1.348
   5   5  -1   4   0.66418  14995.51  27.71922     0.124     0.128   124.161     0.201     0.119     0.939     0.418
   4   5   1   4   0.66416  14995.18  29.31367     0.057     0.059   124.151     0.201     0.119     0.939     0.194
   6   4  -5   4   0.66337  14977.17  28.19101     0.393     0.403   123.555     0.201     0.119     0.938     1.322
   1   4   5   4   0.66331  14975.90  38.34587     0.582     0.596   123.513     0.201     0.119     0.938     1.958
   8   1  -5   4   0.66145  14933.98  27.37276     1.826     1.832   122.136     0.201     0.120     0.935     6.079
   3   1   5   4   0.66136  14932.00  50.48234     1.956     1.977   122.071     0.201     0.120     0.935     6.506
   5   0  -8   2   0.66118  14927.78  38.74737     1.021     1.031    60.967     0.202     0.120     0.935     1.696
   3   0  -8   2   0.66115  14927.21  52.59146     0.835     0.846    60.957     0.202     0.120     0.935     1.387
   5   4  -6   4   0.66112  14926.46  30.26120     0.629     0.635   121.890     0.202     0.120     0.935     2.089
   5   5  -4   4   0.66113  14926.77  27.61425     0.039     0.040   121.900     0.202     0.120     0.935     0.130
   1   4  -6   4   0.66108  14925.60  38.26254     0.732     0.741   121.862     0.202     0.120     0.935     2.432
   1   5   4   4   0.66109  14925.90  32.83237     0.021     0.021   121.872     0.202     0.120     0.935     0.069
   5   3  -7   4   0.66018  14905.38  33.08267     0.055     0.056   121.203     0.202     0.120     0.933     0.181
   2   3  -7   4   0.66015  14904.62  43.11604     0.008     0.008   121.179     0.202     0.120     0.933     0.025
   4   1  -8   4   0.66000  14901.18  43.46739     0.285     0.291   121.067     0.202     0.120     0.933     0.939
   4   5  -5   4   0.65931  14885.65  29.14788     0.046     0.047   120.563     0.202     0.120     0.932     0.152
   1   5  -5   4   0.65929  14885.12  32.77018     0.001     0.001   120.545     0.202     0.120     0.932     0.002
   3   6   0   4   0.65800  14856.11  27.32796     3.596     3.500   119.609     0.202     0.121     0.930    11.723
   7   1  -7   4   0.65664  14825.25  29.97116     3.334     3.177   118.618     0.203     0.121     0.928    10.777
   0   1   7   4   0.65656  14823.53  68.79369     2.677     2.661   118.563     0.203     0.121     0.928     8.651
   3   6  -3   4   0.65622  14815.89  27.26843     3.634     3.496   118.319     0.203     0.121     0.928    11.720
   0   6   3   4   0.65621  14815.58  28.82315     3.645     3.517   118.308     0.203     0.121     0.928    11.754
   8   0  -2   2   0.65400  14765.81  27.36816     0.288     0.323    58.363     0.204     0.121     0.924     0.458
   6   0   2   2   0.65396  14764.84  33.84583     0.510     0.566    58.348     0.204     0.121     0.924     0.811
   5   1  -8   4   0.65366  14757.98  37.67727     2.141     2.355   116.479     0.204     0.122     0.924     6.797
