PWDR PG3_45614_200K.gsa Bank 1 Manganese oxide  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   2  10   1   8   0.87213  19690.23  35.47307     1.653     1.410   174.487     0.153     0.083     1.233     0.541
   4   8   1   8   0.86669  19567.47  34.97080     1.447     1.411   170.176     0.154     0.083     1.225     0.462
   0  10   2   4   0.86598  19551.39  34.90528     2.467     2.418    84.809     0.154     0.084     1.224     0.392
   2   8   3   8   0.86563  19543.51  34.87320    10.589    10.226   169.344     0.154     0.084     1.224     3.362
   3   7   3   8   0.86340  19493.22  34.66881    12.914    10.214   167.608     0.154     0.084     1.220     4.058
   6   2   1   8   0.85785  19367.89  34.16216     2.001     1.408   163.338     0.155     0.085     1.213     0.613
   5   1   3   8   0.85639  19334.87  34.02934    13.311    10.173   162.227     0.156     0.085     1.211     4.048
   5   5   2   8   0.85499  19303.46  33.90326     3.361     2.404   161.176     0.156     0.085     1.209     1.016
   0   2   5   4   0.85477  19298.43  33.88309    15.575    11.055    80.504     0.156     0.085     1.208     2.351
   1   1   5   8   0.85434  19288.72  33.84415    15.891    11.052   160.684     0.156     0.085     1.208     4.787
   2   6   4   8   0.84784  19141.86  33.25848     2.666     1.925   155.845     0.157     0.086     1.198     0.779
   1  11   0   4   0.84750  19134.30  33.22849     4.185     3.123    77.800     0.157     0.086     1.198     0.610
   4   0   4   4   0.84284  19029.02  32.81220     2.362     1.922    76.101     0.158     0.087     1.191     0.337
   1   9   3   8   0.83913  18945.43  32.48368     0.081     0.076   149.546     0.159     0.087     1.186     0.023
   5   7   0   4   0.83760  18910.86  32.34837     2.732     3.103    74.229     0.159     0.088     1.184     0.380
   1   7   4   8   0.83569  18867.67  32.17975     3.631     4.032   147.106     0.159     0.088     1.181     1.001
   3   9   2   8   0.83460  18843.06  32.08387    13.417    14.720   146.339     0.160     0.088     1.180     3.681
   6   4   0   4   0.83318  18811.03  31.95933     2.998     3.095    72.673     0.160     0.088     1.178     0.408
   4   6   3   8   0.83309  18808.95  31.95123     0.074     0.076   145.282     0.160     0.088     1.178     0.020
   3   5   4   8   0.83249  18795.41  31.89868     3.736     4.025   144.865     0.160     0.088     1.177     1.015
   1  11   1   8   0.83183  18780.52  31.84093    10.288    11.648   144.406     0.160     0.088     1.176     2.785
   4   2   4   8   0.82972  18732.85  31.65649     4.216     4.018   142.946     0.161     0.089     1.173     1.130
   5   3   3   8   0.82952  18728.46  31.63952     0.083     0.076   142.812     0.161     0.089     1.173     0.022
   1   3   5   8   0.82767  18686.51  31.47771     0.000     0.000   141.536     0.161     0.089     1.170     0.000
   6   0   2   4   0.82398  18603.37  31.15844    14.808    14.623    69.517     0.162     0.090     1.165     1.930
   2  10   2   8   0.82378  18598.72  31.14063     0.469     0.466   138.895     0.162     0.090     1.164     0.122
   5   7   1   8   0.82247  18569.10  31.02738    12.472    11.582   138.012     0.162     0.090     1.163     3.227
   4   8   2   8   0.81919  18495.16  30.74565     0.510     0.462   135.827     0.163     0.090     1.158     0.130
   6   4   1   8   0.81828  18474.56  30.66742    11.271    11.550   135.223     0.163     0.090     1.157     2.857
   0   4   5   4   0.81561  18414.25  30.43904     1.632     1.451    66.733     0.163     0.091     1.153     0.204
   2   2   5   8   0.81411  18380.56  30.31189     1.462     1.452   132.491     0.164     0.091     1.151     0.363
   6   2   2   8   0.81171  18326.35  30.10795     0.483     0.463   130.935     0.164     0.091     1.147     0.118
   0   8   4   4   0.79933  18046.85  29.06931     0.658     0.471    61.564     0.167     0.093     1.130     0.076
   4   4   4   8   0.79376  17920.98  28.60865     0.591     0.472   119.728     0.168     0.094     1.122     0.133
   0  10   3   4   0.79100  17858.80  28.38275    14.897    12.528    59.038     0.168     0.095     1.118     1.649
   1  11   2   8   0.78957  17826.37  28.26539     4.065     3.006   117.220     0.169     0.095     1.116     0.893
   0  12   0   2   0.78684  17764.76  28.04322     2.661     1.815    28.902     0.169     0.095     1.112     0.144
   5   5   3   8   0.78261  17669.25  27.70099    11.728    12.451   113.141     0.170     0.096     1.106     2.488
   5   7   2   8   0.78154  17645.27  27.61549     2.932     2.987   112.529     0.170     0.096     1.105     0.618
   1   5   5   8   0.78105  17634.01  27.57538    11.583    11.426   112.241     0.171     0.096     1.104     2.437
   2   4   5   8   0.78006  17611.80  27.49641    12.360    11.418   111.677     0.171     0.097     1.103     2.588
   3   1   5   8   0.77843  17574.97  27.36577    11.794    11.404   110.746     0.171     0.097     1.100     2.449
   6   4   2   8   0.77795  17564.09  27.32727     3.088     2.979   110.472     0.171     0.097     1.100     0.640
   6   6   0   4   0.77502  17497.89  27.09369     2.178     1.809    54.408     0.172     0.097     1.096     0.222
   0  12   1   4   0.77425  17480.55  27.03269     0.000     0.000    54.192     0.172     0.098     1.094     0.000
   3  11   0   4   0.77325  17457.92  26.95329     3.364     2.254    53.912     0.172     0.098     1.093     0.340
   4  10   0   4   0.77102  17407.76  26.77775     3.034     2.249    53.295     0.173     0.098     1.090     0.303
   3   9   3   8   0.76688  17314.11  26.45208     0.000     0.000   104.315     0.174     0.099     1.084     0.000
   2   8   4   8   0.76579  17289.55  26.36711     4.969     4.856   103.725     0.174     0.099     1.082     0.966
   3   7   4   8   0.76425  17254.70  26.24687     4.113     4.849   102.891     0.174     0.099     1.080     0.793
   6   6   1   8   0.76298  17226.11  26.14848     0.000     0.000   102.211     0.175     0.100     1.079     0.000
   3  11   1   8   0.76129  17187.97  26.01764    10.311    12.158   101.308     0.175     0.100     1.076     1.958
   0   6   5   4   0.76081  17177.18  25.98073     0.064     0.074    50.527     0.175     0.100     1.075     0.006
   7   1   0   4   0.76080  17176.97  25.98000     1.946     2.231    50.525     0.175     0.100     1.075     0.184
   5   1   4   8   0.75937  17144.59  25.86937     4.562     4.831   100.289     0.175     0.100     1.073     0.858
   4  10   1   8   0.75917  17140.09  25.85403    11.533    12.141   100.184     0.176     0.100     1.073     2.166
   2  10   3   8   0.75845  17123.98  25.79914     1.430     1.367    99.808     0.176     0.100     1.072     0.268
   3   3   5   8   0.75809  17115.81  25.77136     0.082     0.073    99.618     0.176     0.100     1.072     0.015
   4   8   3   8   0.75487  17043.05  25.52464     1.522     1.369    97.935     0.177     0.101     1.067     0.279
   2  12   0   4   0.75478  17041.02  25.51779    15.823    14.228    48.944     0.177     0.101     1.067     1.452
   7   1   1   8   0.74940  16919.65  25.11005    14.911    12.043    95.129     0.178     0.102     1.059     2.659
   6   2   3   8   0.74901  16910.69  25.08014     1.678     1.365    94.927     0.178     0.102     1.059     0.299
   5   9   0   4   0.74863  16902.17  25.05173    17.753    14.153    47.368     0.178     0.102     1.058     1.577
   1   9   4   8   0.74726  16871.31  24.94900    17.870    13.978    94.046     0.178     0.102     1.056     3.151
   2  12   1   8   0.74365  16789.67  24.67868     0.398     0.288    92.239     0.179     0.103     1.051     0.069
   4   6   4   8   0.74298  16774.71  24.62938    16.653    13.928    91.911     0.179     0.103     1.050     2.869
   7   3   0   4   0.74178  16747.56  24.54010    15.466    14.071    45.658     0.180     0.103     1.049     1.324
   5   3   4   8   0.74045  16717.54  24.44167    14.681    13.897    90.664     0.180     0.104     1.047     2.495
   0  12   2   4   0.73982  16703.35  24.39523     2.043     1.787    45.178     0.180     0.104     1.046     0.173
   5   9   1   8   0.73776  16656.83  24.24349     0.369     0.287    89.354     0.181     0.104     1.043     0.062
   2   6   5   8   0.73172  16520.33  23.80249     0.000     0.000    86.461     0.182     0.105     1.034     0.000
   1  11   3   8   0.73150  16515.47  23.78690     9.906    10.807    86.359     0.182     0.105     1.034     1.604
   7   3   1   8   0.73121  16508.80  23.76550     0.268     0.285    86.219     0.182     0.105     1.034     0.043
   6   6   2   8   0.72997  16480.94  23.67638     2.438     1.781    85.639     0.183     0.106     1.032     0.391
   3  11   2   8   0.72849  16447.53  23.56984     3.966     2.168    84.947     0.183     0.106     1.030     0.632
   4  10   2   8   0.72663  16405.56  23.43656     3.321     2.163    84.083     0.183     0.106     1.027     0.524
   5   7   3   8   0.72511  16371.15  23.32773    13.339    10.745    83.380     0.184     0.107     1.025     2.085
   0   0   6   2   0.72428  16352.42  23.26869     2.378     1.891    20.750     0.184     0.107     1.024     0.092
   1   7   5   8   0.72387  16343.10  23.23934    12.514     9.967    82.810     0.184     0.107     1.023     1.943
   6   4   3   8   0.72223  16306.25  23.12361    11.513    10.716    82.065     0.184     0.107     1.021     1.771
   3   5   5   8   0.72178  16296.07  23.09173    10.618     9.947    81.861     0.185     0.107     1.020     1.629
   4   2   5   8   0.71998  16255.25  22.96424     9.993     9.930    81.043     0.185     0.108     1.018     1.518
   1  13   0   4   0.71969  16248.86  22.94434     4.648     4.600    40.458     0.185     0.108     1.017     0.353
   7   1   2   8   0.71806  16211.95  22.82965     2.386     2.145    80.183     0.186     0.108     1.015     0.359
   0   2   6   4   0.71590  16163.33  22.67932     4.461     3.708    39.613     0.186     0.108     1.012     0.331
   1   1   6   8   0.71565  16157.62  22.66172     4.434     3.706    79.114     0.186     0.108     1.012     0.658
   2  12   2   8   0.71299  16097.50  22.47716    14.078    13.704    77.943     0.187     0.109     1.008     2.057
   0  10   4   4   0.71267  16090.25  22.45499     2.259     2.151    38.901     0.187     0.109     1.007     0.165
   6   8   0   4   0.71086  16049.49  22.33068     6.243     4.564    38.509     0.187     0.109     1.005     0.451
   1  13   1   8   0.71002  16030.52  22.27306    11.133     8.966    76.654     0.188     0.110     1.004     1.600
   5   9   2   8   0.70780  15980.31  22.12113    15.678    13.632    75.698     0.188     0.110     1.001     2.225
   7   5   0   4   0.70766  15977.28  22.11200     5.271     4.549    37.820     0.188     0.110     1.000     0.374
   5   5   4   8   0.70651  15951.21  22.03351     3.228     2.138    75.148     0.189     0.110     0.999     0.455
   7   3   2   8   0.70200  15849.45  21.72960    14.057    13.552    73.248     0.190     0.111     0.992     1.930
   6   8   1   8   0.70154  15838.98  21.69855     9.436     8.888    73.055     0.190     0.111     0.992     1.292
   0   8   5   4   0.69985  15800.93  21.58605     1.606     1.367    36.178     0.190     0.112     0.989     0.109
   1   3   6   8   0.69975  15798.67  21.57939    15.610    13.419    72.314     0.190     0.112     0.989     2.116
   2   0   6   4   0.69904  15782.69  21.53234    14.280    13.410    36.011     0.191     0.112     0.988     0.964
   7   5   1   8   0.69846  15769.57  21.49375     8.908     8.859    71.783     0.191     0.112     0.987     1.199
   4   4   5   8   0.69610  15716.23  21.33764     1.540     1.363    70.817     0.191     0.112     0.984     0.204
   3   9   4   8   0.69487  15688.46  21.25679    14.405    13.149    70.317     0.192     0.113     0.982     1.899
   0   4   6   4   0.69242  15633.11  21.09652     0.673     0.464    34.665     0.192     0.113     0.979     0.044
   2   2   6   8   0.69150  15612.48  21.03709     0.674     0.463    68.965     0.193     0.113     0.977     0.087
   0  12   3   4   0.69142  15610.55  21.03155     0.000     0.000    34.465     0.193     0.113     0.977     0.000
   6   0   4   4   0.68871  15549.31  20.85618    14.059    13.062    33.928     0.193     0.114     0.974     0.894
   2  10   4   8   0.68859  15546.60  20.84844     0.483     0.445    67.808     0.193     0.114     0.973     0.061
   4   8   4   8   0.68590  15485.96  20.67632     0.572     0.441    66.756     0.194     0.115     0.970     0.072
   6   6   3   8   0.68336  15428.54  20.51469     0.000     0.000    65.772     0.195     0.115     0.966     0.000
   1  13   2   8   0.68319  15424.79  20.50419     3.404     4.434    65.708     0.195     0.115     0.966     0.419
   3  11   3   8   0.68214  15401.12  20.43797     9.160    11.287    65.305     0.195     0.115     0.964     1.121
   6   2   4   8   0.68149  15386.46  20.39707     0.407     0.441    65.057     0.196     0.115     0.963     0.050
   4  10   3   8   0.68062  15366.65  20.34194    11.565    11.270    64.723     0.196     0.116     0.962     1.403
   4  12   0   4   0.67796  15306.62  20.17589     2.568     1.706    31.859     0.197     0.116     0.958     0.153
   2   8   5   8   0.67701  15285.15  20.11687    11.974     8.787    63.360     0.197     0.116     0.957     1.422
   3   7   5   8   0.67594  15261.05  20.05084    11.837     8.777    62.962     0.197     0.117     0.955     1.397
   6   8   2   8   0.67562  15253.93  20.03137     5.977     4.399    62.844     0.197     0.117     0.955     0.704
   0  14   0   2   0.67443  15227.03  19.95803     6.915     5.494    15.601     0.198     0.117     0.953     0.202
   7   1   3   8   0.67355  15207.19  19.90413    11.612    11.179    62.078     0.198     0.117     0.952     1.351
   7   5   2   8   0.67288  15191.90  19.86268     4.610     4.385    61.828     0.198     0.117     0.951     0.534
   5   1   5   8   0.67256  15184.71  19.84323     9.628     8.742    61.711     0.198     0.117     0.951     1.114
   3  13   0   4   0.67254  15184.23  19.84195     3.801     3.435    30.852     0.198     0.117     0.951     0.220
   1   5   6   8   0.67089  15147.16  19.74202     3.991     2.732    61.103     0.199     0.118     0.948     0.457
   2   4   6   8   0.67027  15133.08  19.70421     3.986     2.729    60.876     0.199     0.118     0.947     0.455
   4  12   1   8   0.66985  15123.69  19.67904     0.000     0.000    60.725     0.199     0.118     0.947     0.000
   2  12   3   8   0.66936  15112.61  19.64942     0.386     0.271    60.548     0.199     0.118     0.946     0.044
   3   1   6   8   0.66923  15109.69  19.64162     3.900     2.726    60.501     0.199     0.118     0.946     0.442
   5  11   0   4   0.66921  15109.03  19.63984     4.903     3.423    30.245     0.199     0.118     0.946     0.278
   1  11   4   8   0.66823  15086.98  19.58102     3.780     2.681    60.138     0.199     0.118     0.945     0.426
